table_id,molecule,type_name,method,base,benchmark_metric,minao,1e,atom,huckel,vsap,time,inchi,smi,organic,functional_group
1,ED15, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9188712050243676,0.5923662020287809,0.9258899075314856,0.9422531931147488,0.9188712050243676,49.71608567237854,"InChI=1S/2C3H5.Ni/c2*1-3-2;/h2*3H,1-2H2;
","[Ni](C([CH2])[CH2])C([CH2])[CH2]	molecule ""ED15"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
1,Ni(C3H5)2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.918846743783426,0.5924708073643584,0.9255779880587066,0.9421743659021208,0.918846743783426,59.814300537109375,"InChI=1S/2C3H5.Ni/c2*1-3-2;/h2*3H,1-2H2;
","[Ni](C([CH2])[CH2])C([CH2])[CH2]	molecule ""Ni(C3H5)2"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
1,cyclobutadiene, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8855537473400207,0.6194320371336871,0.8940070052501782,0.9560212749458826,0.8855537473400207,1.0155603885650637,"InChI=1S/C4H4/c1-2-4-3-1/h1-4H
","C1=CC=C1	molecule ""cyclobutadiene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
1,cyclopentadiene, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8926773154879052,0.612634356553739,0.9011472078426608,0.9535466922584688,0.8926773154879052,3.189253091812134,"InChI=1S/C5H6/c1-2-4-5-3-1/h1-4H,5H2
","C1C=CC=C1	molecule ""cyclopentadiene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
1,t-butadiene, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8891206751134134,0.5965938655836426,0.8967772039214478,0.9520934187414408,0.8891206751134134,1.5778560638427734,"InChI=1S/C4H6/c1-3-4-2/h3-4H,1-2H2
","C(=C)C=C	molecule ""t-butadiene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
1,Fe(CO)2(NO)2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9046828798668576,0.6111655722896687,0.9129244015905212,0.918092574913808,0.9046828798668576,34.03518915176392,"InChI=1S/2CO.Fe.2NO/c2*1-2;;2*1-2
","[Fe]([C][O])([C][O])([N][O])[N][O]	molecule ""Fe(CO)2(NO)2"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
1,borole, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8899588275060161,0.604859534771096,0.8981122872714138,0.9522982252767366,0.8899588275060161,2.080064535140991,"InChI=1S/C4H5B/c1-2-4-5-3-1/h1-5H
","C1=CC=CB1	molecule ""borole"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Alkene
1,allene, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8865258816994326,0.5937057123987651,0.8941461151837291,0.951922801021546,0.8865258816994326,0.5860915184020996,"InChI=1S/C3H4/c1-3-2/h1-2H2
","C(=C)=C	molecule ""allene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
1,PMe3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9104156397358356,0.5658614883186573,0.9152829376419525,0.961533855302392,0.9104156397358356,3.0277252197265625,"InChI=1S/C3H9P/c1-4(2)3/h1-3H3
","P(C)(C)C	molecule ""PMe3"" dataset ""MOR41"" charge 0 multiplicity 1
",organic,Unknown
1,ED05, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9034540500152706,0.5738629807966191,0.9158186769693928,0.9232357029988668,0.9034540500152706,45.592036485672,"InChI=1S/5CO.Mn.H/c5*1-2;;
","[MnH]([C][O])([C][O])([C][O])([C][O])[C][O]	molecule ""ED05"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
1,VCp(CO)4, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,,"InChI=1S/C5H5.4CO.V/c1-2-4-5-3-1;4*1-2;/h1-5H;;;;;
","[V]([C@@H]1C=CC=C1)([C][O])([C][O])([C][O])[C][O]	molecule ""VCp(CO)4"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Alkene
1,beta-lactim, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8985775672180542,0.6461679101142017,0.9049790675501886,0.9545443526112276,0.8985775672180542,2.252593994140625,"InChI=1S/C3H5NO/c5-3-1-2-4-3/h1-2H2,(H,4,5)
","C1N=C(C1)O	molecule ""beta-lactim"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alcohol
1,Mn(CO)4NO, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.903137613273143,0.5744308336272057,0.9141943678868129,0.9096457566717494,0.903137613273143,40.694918394088745,"InChI=1S/4CO.Mn.NO/c4*1-2;;1-2
","[Mn]([N][O])([C][O])([C][O])([C][O])[C][O]	molecule ""Mn(CO)4NO"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
1,c2h5f, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9138863556834298,0.6558843201232073,0.9177106084810712,0.958688985572038,0.9138863556834298,0.8353157043457031,"InChI=1S/C2H5F/c1-2-3/h2H2,1H3
","FCC	molecule ""c2h5f"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,ED28, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9119522241402648,0.5920360221887733,0.9173782519957002,0.961870567495966,0.9119522241402648,46.25611615180969,"InChI=1S/C6H16P2/c1-7(2)5-6-8(3)4/h5-6H2,1-4H3
","P(CCP(C)C)(C)C	molecule ""ED28"" dataset ""MOR41"" charge 0 multiplicity 1
",organic,Unknown
1,ED27, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9139907751116332,0.5758078785083262,0.919153447029912,0.963442264137847,0.9139907751116332,27.95916628837585,"InChI=1S/C5H14P2/c1-6(2)5-7(3)4/h5H2,1-4H3
","P(C)(C)CP(C)C	molecule ""ED27"" dataset ""MOR41"" charge 0 multiplicity 1
",organic,Unknown
1,Fe(C5Me5)(P5), Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,,"InChI=1S/C10H15.Fe.P5/c1-6-7(2)9(4)10(5)8(6)3;;1-2-4-5-3-1/h1-5H3;;
","[Fe]1[C@@]2([C]([C@]1(C(=C2C)C)C)C)C.P1=PP=P[P]1	molecule ""Fe(C5Me5)(P5)"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Alkene
1,ch2c, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8672377061922129,0.65638209349781,0.8741677106607056,0.9582796910775816,0.8672377061922129,0.218644380569458,"InChI=1S/C2H2/c1-2/h1H2
","[C]=C	molecule ""ch2c"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
1,Cr(C6H6)2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,,"InChI=1S/2C6H6.Cr/c2*1-2-4-6-5-3-1;/h2*1-6H;
","[Cr@@]12([C@H]3C=C[C@@H]1C=C3)[C@H]1C=C[C@@H]2C=C1	molecule ""Cr(C6H6)2"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Alkene
1,pyrrole, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.89560411142449,0.637145909871131,0.9035495305575152,0.958082487795817,0.89560411142449,2.3483169078826904,"InChI=1S/C4H5N/c1-2-4-5-3-1/h1-5H
","c1ccc[nH]1	molecule ""pyrrole"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,ED40a, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8931013341655518,0.5244645852589788,0.8993838464382651,0.947989637599324,0.8931013341655518,5.356362342834473,"InChI=1S/2CH3.CH2.Ti/h2*1H3;1H2;
","[Ti](=C)(C)C	molecule ""ED40a"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
1,Sc(acac)3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,,"InChI=1S/3C5H8O2.Sc/c3*1-4(6)3-5(2)7;/h3*3,6H,1-2H3;/q3*-1;+6/p-3/b3*4-3-;
","[Sc]123(OC(=C[C](O1)C)C)(O[C](C=C(O3)C)C)OC(=C[C](O2)C)C	molecule ""Sc(acac)3"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Alkene
1,silole, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9095977441347628,0.6682986817685244,0.9160291009216992,0.9639313406417676,0.9095977441347628,3.613004207611084,"InChI=1S/C4H6Si/c1-2-4-5-3-1/h1-4H,5H2
","C1=CC=C[SiH2]1	molecule ""silole"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Alkene
1,oxirane, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8993750842173925,0.6475178071389006,0.903180136793674,0.9508673703065662,0.8993750842173925,0.657517671585083,"InChI=1S/C2H4O/c1-2-3-1/h1-2H2
","O1CC1	molecule ""oxirane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Ether
1,furan, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.900080232050557,0.6476314949027118,0.9065739922135762,0.9576785305933804,0.900080232050557,1.8840739727020264,"InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H
","c1ccco1	molecule ""furan"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,benzene, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8945139303842905,0.6302217756024111,0.9035593236104676,0.9560691089764836,0.8945139303842905,4.41061806678772,"InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H
","c1ccccc1	molecule ""benzene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,Ni(acac)2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,,"InChI=1S/2C5H8O2.Ni/c2*1-4(6)3-5(2)7;/h2*3,6H,1-2H3;/q2*-1;+4/p-2/b2*4-3-;
","[Ni@@]12(O[C](C=C(O1)C)C)O[C](C=C(O2)C)C	molecule ""Ni(acac)2"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Alkene
1,PR15, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9174325167128092,0.6099006816303968,0.9231235504461416,0.9456934447607211,0.9174325167128092,57.69033980369568,"InChI=1S/C4H5O2.C3H5.Ni/c1-2-3-4(5)6;1-3-2;/h2H,1,3H2;3H,1-2H2;/q-2;;+2
","[Ni]1(C([CH2])[CH2])O[C](O1)CC=C	molecule ""PR15"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Alkene
1,acetaldehyde, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8992641882922556,0.6327915156810981,0.9034017914805914,0.9462882908446,0.8992641882922556,0.5912747383117676,"InChI=1S/C2H4O/c1-2-3/h2H,1H3
","C(=O)C	molecule ""acetaldehyde"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,"Aldehyde, Ketone"
1,PCy3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,,"InChI=1S/C18H33P/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18/h16-18H,1-15H2
","P(C1CCCCC1)(C1CCCCC1)C1CCCCC1	molecule ""PCy3"" dataset ""MOR41"" charge 0 multiplicity 1
",organic,Unknown
1,ED30, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,,"InChI=1S/C18H20N4P2/c1-2-10-19(9-1)23(20-11-3-4-12-20)17-18-24(21-13-5-6-14-21)22-15-7-8-16-22/h1-16H,17-18H2
","P(n1cccc1)(n1cccc1)CCP(n1cccc1)n1cccc1	molecule ""ED30"" dataset ""MOR41"" charge 0 multiplicity 1
",organic,Unknown
1,PR12, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,,"InChI=1S/C2H4.5CO.Cr/c6*1-2;/h1-2H2;;;;;;
","[Cr]([C][O])([C][O])([C][O])([C][O])([C][O])C[CH2]	molecule ""PR12"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
1,PR02, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9094965026297288,0.5622463843834041,0.9192896500421238,0.931154034074592,0.9094965026297288,32.51785063743591,"InChI=1S/5CO.Fe/c5*1-2;
","[Fe]([C][O])([C][O])([C][O])([C][O])[C][O]	molecule ""PR02"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
1,ED31, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,,"InChI=1S/C26H22P2/c1-5-13-23(14-6-1)27(24-15-7-2-8-16-24)21-22-28(25-17-9-3-10-18-25)26-19-11-4-12-20-26/h1-22H/b22-21-
","P(/C=C\P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1	molecule ""ED31"" dataset ""MOR41"" charge 0 multiplicity 1
",organic,Alkene
1,ch3ph2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.92226079087404,0.6813647618724561,0.9253114828474036,0.971258835764658,0.92226079087404,0.547583818435669,"InChI=1S/CH5P/c1-2/h2H2,1H3
","CP	molecule ""ch3ph2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,methanol, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.900801307192682,0.6491303184800218,0.9031009872449552,0.9630752819552496,0.900801307192682,0.3217248916625976,"InChI=1S/CH4O/c1-2/h2H,1H3
","CO	molecule ""methanol"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alcohol
1,dithiotane, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9331467578577524,0.738618127587955,0.9362443070837516,0.9684345585646048,0.9331467578577524,1.4444692134857178,"InChI=1S/C2H4S2/c1-3-2-4-1/h1-2H2
","C1SCS1	molecule ""dithiotane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,Fe(CO)5, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9092428788884098,0.5619359388146461,0.9189836882768008,0.9311475357092572,0.9092428788884098,31.294946432113647,"InChI=1S/5CO.Fe/c5*1-2;
","[Fe]([C][O])([C][O])([C][O])([C][O])[C][O]	molecule ""Fe(CO)5"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
1,nh3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8843130753439759,0.6667915745590782,0.8884951346397798,0.9775403404405484,0.8843130753439759,0.1818118095397949,"InChI=1S/H3N/h1H3
","N	molecule ""nh3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,CuCN, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9513743723037096,0.7113083418099752,0.9543222968052686,0.966697185682334,0.9513743723037096,0.7245075702667236,"InChI=1S/CN.Cu/c1-2;
","[Cu]C#N	molecule ""CuCN"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Nitrile
1,AcCl, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.933319487403954,0.7394458929750651,0.9368330357816612,0.9646144407556216,0.933319487403954,1.185382604598999,"InChI=1S/C2H3ClO/c1-2(3)4/h1H3
","CC(=O)Cl	molecule ""AcCl"" dataset ""MOR41"" charge 0 multiplicity 1
",organic,Ketone
1,thiophene, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9170683780832104,0.6800512118217613,0.9231333109344936,0.9631563746988636,0.9170683780832104,2.126725196838379,"InChI=1S/C4H4S/c1-2-4-5-3-1/h1-4H
","c1cccs1	molecule ""thiophene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,c2clh5, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9336849113514342,0.6575218234420107,0.936897631181576,0.9667763523079012,0.9336849113514342,0.92669677734375,"InChI=1S/C2H5Cl/c1-2-3/h2H2,1H3
","ClCC	molecule ""c2clh5"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,PhSH, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9124601246503212,0.6839221948938545,0.9197264475220774,0.9646473338868272,0.9124601246503212,7.892717123031616,"InChI=1S/C6H6S/c7-6-4-2-1-3-5-6/h1-5,7H
","c1(ccccc1)S	molecule ""PhSH"" dataset ""MOR41"" charge 0 multiplicity 1
",organic,Unknown
1,Co(CO)3(NO), Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9138742153573431,0.5959089248933742,0.920616173285184,0.9201559143826216,0.9138742153573431,48.82520055770874,"InChI=1S/3CO.Co.NO/c3*1-2;;1-2
","[Co]([N][O])([C][O])([C][O])[C][O]	molecule ""Co(CO)3(NO)"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
1,c2h2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8797427285586821,0.611959207022157,0.8873351446519947,0.9574886947187926,0.8797427285586821,0.2121603488922119,"InChI=1S/C2H2/c1-2/h1-2H
","C#C	molecule ""c2h2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkyne
1,n2h4, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8863993169892247,0.637560307726674,0.8924569801498374,0.9740825895643987,0.8863993169892247,0.3203527927398681,"InChI=1S/H4N2/c1-2/h1-2H2
","NN	molecule ""n2h4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Amine
1,CoH(CO)4, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9150443190306226,0.5816836561301668,0.922760700875524,0.941673448705792,0.9150443190306226,22.59743070602417,"InChI=1S/4CO.Co.H/c4*1-2;;
","[CoH]([C][O])([C][O])([C][O])[C][O]	molecule ""CoH(CO)4"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
1,c2clh3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9348278411767832,0.6853268846024028,0.9385285727543125,0.9692508789623524,0.9348278411767832,0.6000065803527832,"InChI=1S/C2H3Cl/c1-2-3/h2H,1H2
","C=CCl	molecule ""c2clh3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
1,ED40b, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9381930831921738,0.6567941763995216,0.9407768321442572,0.9764961747508556,0.9381930831921738,2.342240571975708,"InChI=1S/2CH3.Al.ClH/h2*1H3;;1H/q;;+1;/p-1
","[Al](Cl)(C)C	molecule ""ED40b"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
1,ch2nh, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8839076836577923,0.6345893159933417,0.8899032388454159,0.944716841936834,0.8839076836577923,0.2781851291656494,"InChI=1S/CH3N/c1-2/h2H,1H2
","C=N	molecule ""ch2nh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,CuMe, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9604041303793484,0.7332752252348648,0.9620219379374744,0.9820822108462598,0.9604041303793484,0.7565741539001465,"InChI=1S/CH3.Cu/h1H3;
","[Cu]C	molecule ""CuMe"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
1,TiCl2Me2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9389864673154672,0.6531867895633489,0.9424891765202036,0.9774107538187328,0.9389864673154672,7.826813220977783,"InChI=1S/2CH3.2ClH.Ti/h2*1H3;2*1H;/q;;;;+2/p-2
","[Ti](Cl)(Cl)(C)C	molecule ""TiCl2Me2"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
1,dioxetane, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9054714176197232,0.6501375098639477,0.9093039081924076,0.95533589035075,0.9054714176197232,1.0977652072906494,"InChI=1S/C2H4O2/c1-3-2-4-1/h1-2H2
","C1OCO1	molecule ""dioxetane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Ether
1,acetic, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9076086724399514,0.6705344360955946,0.911483878277876,0.9583118660445612,0.9076086724399514,1.1683335304260254,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)
","C(=O)(C)O	molecule ""acetic"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,"Alcohol, Carboxylic Acid, Ketone"
1,bh3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8774704298920826,0.7154903676374492,0.8773615830037167,0.9432619097359272,0.8774704298920826,0.1812689304351806,"InChI=1S/BH3/h1H3
","B	molecule ""bh3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
1,Zn(CH3)2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9493593946148504,0.6510549169441009,0.952220625857208,0.9806146485188592,0.9493593946148504,1.9210116863250728,"InChI=1S/2CH3.Zn/h2*1H3;
","[Zn](C)C	molecule ""Zn(CH3)2"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
1,c2h3f, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9136381297948546,0.6658470503404601,0.9181893039492068,0.962183022411062,0.9136381297948546,0.5335037708282471,"InChI=1S/C2H3F/c1-2-3/h2H,1H2
","C=CF	molecule ""c2h3f"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
1,cclh3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9451390640181552,0.6909784424337618,0.9469693263846574,0.9738286484301084,0.9451390640181552,0.3271834850311279,"InChI=1S/CH3Cl/c1-2/h1H3
","ClC	molecule ""cclh3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,ocs, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9344327671553028,0.79650102970538,0.937580550357033,0.9666092114813174,0.9344327671553028,0.3647301197052002,"InChI=1S/COS/c2-1-3
","[O][C][S]	molecule ""ocs"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,c2clh, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9358649382112352,0.7420444447815051,0.940004817065139,0.973122357947114,0.9358649382112352,0.3898031711578369,"InChI=1S/C2HCl/c1-2-3/h1H
","ClC#C	molecule ""c2clh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkyne
1,PhSeH, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9323288242527448,0.6705395475521171,0.9384535656430404,0.9731613644521996,0.9323288242527448,11.13420271873474,"InChI=1S/C6H6Se/c7-6-4-2-1-3-5-6/h1-5,7H
","c1(ccccc1)[SeH]	molecule ""PhSeH"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
1,ketene, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8992390306709014,0.6672776735679675,0.904378424867114,0.952793209457992,0.8992390306709014,0.3815639019012451,"InChI=1S/C2H2O/c1-2-3/h1H2
","C=C=O	molecule ""ketene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
1,ED02, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9111169229903262,0.6054064654945105,0.9201659427323318,0.9349810093790808,0.9111169229903262,16.570330142974854,"InChI=1S/4CO.Fe/c4*1-2;
","[Fe]([C][O])([C][O])([C][O])[C][O]	molecule ""ED02"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
1,clcof, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9490774234199952,0.7617163803300986,0.951477866286318,0.9751221908082168,0.9490774234199952,0.665565013885498,"InChI=1S/CClFO/c2-1(3)4
","C(=O)(F)Cl	molecule ""clcof"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,clcn, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.935603843315078,0.7696480213805287,0.940039402604242,0.9617344886161644,0.935603843315078,0.3534696102142334,"InChI=1S/CClN/c2-1-3
","ClC#N	molecule ""clcn"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Nitrile
1,formamide, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.903037182586319,0.6700057670064806,0.90734789521562,0.9576847481861064,0.903037182586319,0.5828266143798828,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)
","C(=O)N	molecule ""formamide"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,ch3f, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9211748630082424,0.6771474556925187,0.9233354644733188,0.9650176417447908,0.9211748630082424,0.3007745742797851,"InChI=1S/CH3F/c1-2/h1H3
","FC	molecule ""ch3f"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,cs2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9454853960073014,0.8281710919309254,0.9486639377764472,0.9694422466209772,0.9454853960073014,0.3958122730255127,"InChI=1S/CS2/c2-1-3
","C(#[S])[S]	molecule ""cs2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,oxirene, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8925368641710072,0.692357224955745,0.8976010187858289,0.9535973566775752,0.8925368641710072,0.3787720203399658,"InChI=1S/C2H2O/c1-2-3-1/h1-2H
","C1=CO1	molecule ""oxirene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,"Ether, Alkene"
1,oxadiazole, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8960117959089702,0.6579851856388235,0.9035436443962248,0.9544745722842236,0.8960117959089702,1.2572684288024902,"InChI=1S/C2H2N2O/c1-2-4-5-3-1/h1-2H
","c1cnon1	molecule ""oxadiazole"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,PR01, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9072026629272164,0.5430968596047613,0.9127375203225694,0.947695359775903,0.9072026629272164,59.57494854927063,"InChI=1S/6CO.Cr/c6*1-2;
","[Cr]([C][O])([C][O])([C][O])([C][O])([C][O])[C][O]	molecule ""PR01"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
1,PR06, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9067950426711624,0.6004659560381485,0.9123342767136298,0.9500906955259936,0.9067950426711624,42.55915307998657,"InChI=1S/5CO.Cr.2H/c5*1-2;;;
","[CrH].O=[C].[C]=O.[C]=O.[C]=O.[C]=O.[H]	molecule ""PR06"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
1,ccl2o, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9562415874333734,0.7917742487764203,0.9584404202834458,0.9770233528643258,0.9562415874333734,0.7498311996459961,"InChI=1S/CCl2O/c2-1(3)4
","C(=O)(Cl)Cl	molecule ""ccl2o"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
1,trans-c2f2cl2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.955694229449569,0.7743541046346292,0.9583987519735464,0.9817759605677427,0.955694229449569,2.097022533416748,"InChI=1S/C2Cl2F2/c3-1(5)2(4)6/b2-1+
","C(=C(\F)/Cl)(\Cl)/F	molecule ""trans-c2f2cl2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
