table_id,molecule,type_name,method,base,benchmark_metric,minao,1e,atom,huckel,vsap,time
7,ch2clf, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9499031880894736,0.7390268774918463,0.9555298074442116,0.9774250605337559,0.9499031880894736,0.2604069709777832
7,h2o, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.905603572939386,0.6893404112388927,0.9050954185211452,0.9926364135680579,0.905603572939386,0.1569225788116455
7,c2cl4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9637133964183666,0.7849137595377489,0.9690072665171025,0.9846870573136552,0.9637133964183666,0.879176139831543
7,oxadiazole, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.896931459534277,0.6497319706157549,0.9080465064535483,0.9498162214138264,0.896931459534277,0.4351692199707031
7,c2cl2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9531156532686201,0.7837075539357318,0.958603601907833,0.9851674267551396,0.9531156532686201,0.2847604751586914
7,h2co, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.898508287901322,0.6480146205175216,0.903661708524583,0.9415103162761188,0.898508287901322,0.1929476261138916
7,nh2oh, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8946089721761378,0.6479633605582594,0.9012379121016625,0.9808200868629792,0.8946089721761378,0.2046058177947998
7,ccl2h2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9586795324754075,0.7680422056736635,0.9638193149424726,0.9798933940326943,0.9586795324754075,0.25759124755859375
7,nh2cl, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9396963917520881,0.7425171951470904,0.9451064726035953,0.9886939977271391,0.9396963917520881,0.20702171325683594
7,ED01, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9048767613986929,0.6488878053095821,0.9093719772687591,0.9447243969536258,0.9048767613986929,5.0541369915008545
7,c-hcoh, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.889514597929258,0.6561065596844959,0.8942643322343947,0.9781553148578509,0.889514597929258,0.19273877143859863
7,glyoxal, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.902727489590098,0.6874335589012389,0.9088032982227624,0.9409477331596117,0.902727489590098,0.27158379554748535
7,dioxetan2one, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.912323466181795,0.6502447018973068,0.9202310860730721,0.9570437537231127,0.912323466181795,0.4499623775482178
7,hnc, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.881124433781158,0.6459243355869084,0.888770040975399,0.9540139596735014,0.881124433781158,0.2631111145019531
7,sio, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.924493549070017,0.7795378487119241,0.9243266403744455,0.9770440240201969,0.924493549070017,0.2153453826904297
7,dioxirane, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8985929444583215,0.6695670564138142,0.9077508495806675,0.963744877781893,0.8985929444583215,0.2574493885040283
7,ch2-sing, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8415028451067685,0.5228248943316948,0.8463279900585285,0.9721494580819838,0.8415028451067685,0.15837645530700684
7,hccf, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9111425712486547,0.693014134710813,0.9184395648619396,0.9695589035246628,0.9111425712486547,0.21191883087158203
7,Cr(NO)4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.897330914531049,0.6339358837817469,0.9037796281530442,0.9133789899739727,0.897330914531049,5.7337141036987305
7,t-hcoh, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8892959698578896,0.659345416145279,0.8939685997034856,0.9700527226323525,0.8892959698578896,0.19394516944885254
7,formic-anhydride, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9105507997567404,0.6509814536145846,0.9171957582600129,0.9527732771013684,0.9105507997567404,0.37032437324523926
7,hnnn, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.889843696079114,0.6159670439683479,0.8998762600891366,0.9721171756942,0.889843696079114,0.17766690254211426
7,ED03, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9304705211127053,0.7037881855792425,0.9333809028838551,0.9002408172767269,0.9304705211127053,1.435023307800293
7,CrO2(NO3)2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9044735087651062,0.6433463854284804,0.9117039169517729,0.9580520109567001,0.9044735087651062,8.381213665008545
7,c-n2h2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8796895123252024,0.5722139106740199,0.8881620384612668,0.9805051714787016,0.8796895123252024,0.16285109519958496
7,s2o, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9455944734498019,0.7662049207043694,0.9491770666991561,0.9903545880466321,0.9455944734498019,0.22272706031799316
7,honc, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8932558217586948,0.6854067424192168,0.9008756326536205,0.970205959943877,0.8932558217586948,0.23574209213256836
7,ccl3h, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9644673378322541,0.800354342664195,0.9694542991915875,0.9828137497541507,0.9644673378322541,0.4086954593658447
7,clno, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9339251651933123,0.7322303187688226,0.9397427733856949,0.9775561228738183,0.9339251651933123,0.23624157905578613
7,nccn, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8834646323926092,0.6885715279879168,0.89276578832863,0.9207925739478107,0.8834646323926092,0.21188807487487793
7,t-n2h2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8794165700637571,0.5760052292155105,0.8877014020629035,0.8574385902537741,0.8794165700637571,0.16994404792785645
7,si2h6, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9414447024576951,0.7167956576203248,0.9488658199310038,0.9779745617170543,0.9414447024576951,0.3143582344055176
7,formic, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9103834141108159,0.69792379952045,0.9155047822851139,0.9606781832602973,0.9103834141108159,0.21024632453918457
7,cs, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9280272989346884,0.7601869642219529,0.9329139236252444,0.9740963270845753,0.9280272989346884,0.18640375137329102
7,CrO2Cl2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9325501068221942,0.7459784856922033,0.9356384869313856,0.971881789600701,0.9325501068221942,0.9452481269836426
7,ch2f2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9353353606186796,0.6919654456364598,0.9418452823244406,0.9725813605797529,0.9353353606186796,0.21657443046569824
7,cf2cl2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9617636038028863,0.7460772870153418,0.9672891855775045,0.9842705412553249,0.9617636038028863,0.39682817459106445
7,hcn, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8796819054528742,0.6402084206227744,0.8875862418357651,0.9225140802066945,0.8796819054528742,0.19566988945007324
7,nh2f, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9119512827011252,0.6749912358775518,0.9195490734613939,0.980266500278485,0.9119512827011252,0.19180727005004883
7,ccl4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9672420719867489,0.7837263117539576,0.972153946943962,0.9842970919741785,0.9672420719867489,0.6031880378723145
7,TiCl4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9623963682787241,0.782893272535447,0.9653627575946704,0.984987497362206,0.9623963682787241,1.4043655395507812
7,sih4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9362403700053298,0.7039370368214078,0.9434655501949548,0.9773120683610446,0.9362403700053298,0.1651782989501953
7,alf, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9524406078975661,0.8013186692037363,0.953024689029791,0.9929321430760012,0.9524406078975661,0.1801753044128418
7,hocl, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9442699120073798,0.7583772520808284,0.9482037361022209,0.9967953608300729,0.9442699120073798,0.20201325416564941
7,hcno, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8999474200304245,0.6756456147350477,0.9083231414001269,0.9519906475647776,0.8999474200304245,0.24839401245117188
7,hnco, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9033981725731578,0.6756612434116495,0.9103214055361621,0.957392109069004,0.9033981725731578,0.2301805019378662
7,hocn, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8962385599782031,0.6966080754742329,0.9029792326668542,0.949050986580356,0.8962385599782031,0.22918105125427246
7,hoclo, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9357233721216661,0.7395570580517259,0.9409042251284937,0.9911391359670155,0.9357233721216661,0.23342561721801758
7,fccf, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9245217661613239,0.723883079690734,0.9308653959074907,0.9793198932708402,0.9245217661613239,0.22057700157165527
7,so2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9326206734803003,0.7345517252595013,0.936690553420093,0.9864134054849939,0.9326206734803003,0.20933961868286133
7,hooh, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8999935640876294,0.6641146748900769,0.9059401563226169,0.9922290297285031,0.8999935640876294,0.16988658905029297
7,ccl2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9583344841255957,0.7931179368055312,0.9633654295654086,0.9888434684001546,0.9583344841255957,0.23862195014953613
7,sih3f, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9449908109387076,0.7261909501518493,0.9493821768031703,0.9853914167590402,0.9449908109387076,0.20891046524047852
7,hcof, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9243362333149393,0.7172777156674309,0.929895286614536,0.9615512309402651,0.9243362333149393,0.226517915725708
7,c2f4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9404531210377542,0.7576678597578138,0.9472944268316551,0.9800961832952879,0.9404531210377542,0.44728970527648926
7,c2f6, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.947840471679975,0.6809898939530471,0.9548430708225628,0.9803578831241058,0.947840471679975,0.9963982105255127
7,ph3, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9385469074153112,0.7322124147658406,0.9430902679019996,0.9885981315147931,0.9385469074153112,0.1630082130432129
7,t-hono, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9012316521210768,0.6171669382410324,0.9089899213277922,0.9726395578484329,0.9012316521210768,0.2073686122894287
7,hno, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8889041915411469,0.6591912804327091,0.8960193735369822,0.9652505215388358,0.8889041915411469,0.1910386085510254
7,hoclo2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9338713956080562,0.7269688880387062,0.9397762175948168,0.9872008702350289,0.9338713956080562,0.29008054733276367
7,chf3, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.94440327131376,0.7382755444278524,0.9509971099514025,0.9782064297513426,0.94440327131376,0.24650239944458008
7,bhf2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9428699738753448,0.7256871967214336,0.9448105072718569,0.9790085204772465,0.9428699738753448,0.2021195888519287
7,c-hono, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9021164933035327,0.614369736518684,0.9099000501610258,0.9755759552129599,0.9021164933035327,0.2052154541015625
7,hf, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9403065442608461,0.7385982653080038,0.9423942770309368,0.994064583314997,0.9403065442608461,0.15584754943847656
7,n2o4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9089956988021718,0.6325007704474234,0.9184784923713679,0.963858217993378,0.9089956988021718,0.5079019069671631
7,co, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8950459051387026,0.677365526101592,0.8984677214534988,0.9610871013258405,0.8950459051387026,0.1702558994293213
7,Ni(PF3)4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9577530618601012,0.7130288563544404,0.9608847807076563,0.9898095764344199,0.9577530618601012,30.081481456756592
7,n2o, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.900955152877533,0.6844089536937136,0.9101501483931821,0.9735803757494252,0.900955152877533,0.19971132278442383
7,hof, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9158997187760028,0.6982576424513034,0.9232268256853265,0.991258094443477,0.9158997187760028,0.1905806064605713
7,alcl, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.968300554695506,0.8235731382709737,0.9694445732133004,0.9943781773931167,0.968300554695506,0.19106745719909668
7,h2s, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9511648259628345,0.7663179497512973,0.9535780465959941,0.9949427652729139,0.9511648259628345,0.16408777236938477
7,p4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9472205498523983,0.7978049956179547,0.9534253744711564,0.9643267767328929,0.9472205498523983,0.3863685131072998
7,f2co, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9367383838424986,0.7177289425471222,0.9425321940593978,0.9720033336154545,0.9367383838424986,0.2555358409881592
7,co2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9137806538070378,0.7517851620853855,0.9183684225909183,0.9586927530433514,0.9137806538070378,0.1847834587097168
7,hclo4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9343378907642975,0.7191093253622475,0.9405425731511614,0.9842554979358604,0.9343378907642975,0.5732681751251221
7,CrF6, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9272262487339742,0.7203173381536573,0.9318459360816232,0.9700332826920773,0.9272262487339742,1.9073410034179688
7,cf4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9501246534471096,0.6784740532305399,0.9568664888408863,0.9820895112159234,0.9501246534471096,0.3226754665374756
7,so3, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9356737453385716,0.7026862551177646,0.9401946691367716,0.9862460351757306,0.9356737453385716,0.2477095127105713
7,bf, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9298738207664999,0.7192744509240759,0.9311228646043049,0.9830934583698212,0.9298738207664999,0.17490386962890625
7,clf, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9554197343088009,0.7760935716990567,0.9597717198281356,0.9973805282415811,0.9554197343088009,0.18005037307739258
7,pf3, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.951907133935232,0.7302553003300796,0.9559359042628205,0.992132918808336,0.951907133935232,0.24153494834899902
7,alh3, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9310031006214315,0.6785452302444527,0.9373895816468372,0.9827465124159915,0.9310031006214315,0.16429424285888672
7,alf3, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9500179631726693,0.8012179617800136,0.9494784084900912,0.9917076154945181,0.9500179631726693,0.2572042942047119
7,bh, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8516550030742289,0.5456244483273287,0.8556664264332524,0.9806508056458009,0.8516550030742289,0.16636919975280762
7,bf3, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9486835410204253,0.7616975984736767,0.9504920427223553,0.9841110378335944,0.9486835410204253,0.24873661994934082
7,n2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8805042440868945,0.6159989641723753,0.8889892052929018,0.8549056706351336,0.8805042440868945,0.164719820022583
7,ScF3, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9407368652665422,0.6993721437432288,0.9453562912538627,0.9882490733354259,0.9407368652665422,0.44585132598876953
7,alh, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9355627728512149,0.7347692910241302,0.9388288672560906,0.9946508084363693,0.9355627728512149,0.15686726570129395
7,MnO3F, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9010476201964691,0.7001502263077756,0.9101902084871084,0.9225174104648589,0.9010476201964691,1.3795554637908936
7,CrO2F2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9112912284509207,0.7353880939330569,0.9161223147030803,0.9672297076130539,0.9112912284509207,0.7898416519165039
7,cf2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9334733589985792,0.7297106200999298,0.9392572066013872,0.9837455809308433,0.9334733589985792,0.18771696090698242
7,hcl, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9710158502656796,0.7968847236912153,0.9726494361972645,0.9968140698284588,0.9710158502656796,0.15612483024597168
7,VOF3, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9217083149930297,0.7260159248728852,0.9274154325618138,0.9724162820662264,0.9217083149930297,0.6292541027069092
7,fno, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9146602870264613,0.6752063573577266,0.9227877771889678,0.9732693413254085,0.9146602870264613,0.21818089485168457
7,sif4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9568022344271676,0.711508003278091,0.9584739161173966,0.9922664643873271,0.9568022344271676,0.34251976013183594
7,p2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.940093410941233,0.7844353118750125,0.9427890814784834,0.9326915207680525,0.940093410941233,0.16589999198913574
7,VF5, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.932404276998538,0.7272417894127011,0.9385172818723099,0.9773116100985909,0.932404276998538,1.2071905136108398
7,pf5, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9585924532584539,0.7261342209243876,0.9628440516047889,0.990881407254585,0.9585924532584539,0.543088436126709
7,sf6, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9579753997688227,0.7415931363363106,0.9638669715127528,0.9892422838567342,0.9579753997688227,0.7813923358917236
7,TiF4, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9362358337334127,0.7096959885454567,0.9406741812656549,0.9817343925095238,0.9362358337334127,0.8726072311401367
7,alcl3, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9762007435690366,0.8285325274715369,0.9770121567811357,0.993783436514681,0.9762007435690366,0.40838122367858887
7,cl2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9696736708615511,0.8025647899574473,0.9730581079220573,0.9992440676111907,0.9696736708615511,0.16199564933776855
7,f2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.9303983589926779,0.7132108632016116,0.9394901876046136,0.9995671542509802,0.9303983589926779,0.14454030990600586
7,h2, Neutral singlet molecules,revTPSSh,pcseg-0,f-score,0.8538588132775171,0.9728786887655957,0.8620928030433406,0.9807958733220095,0.8538588132775171,0.12507414817810059
0,cch, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8476849740981245,0.6807331780534045,0.8541853187219649,0.8764271821857633,0.8476849740981245,0.2501680850982666
0,cyclopropyl, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8846514734346878,0.5820884739419935,0.8902605522265595,0.9430570927569556,0.8846514734346878,1.112856388092041
0,ch2ch, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.870595488337617,0.6366330057253663,0.8762415122744878,0.9421993323882135,0.870595488337617,0.32686495780944824
0,bn3pi, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,,,,,,
0,Ti(BH4)3, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.9054677299977042,0.5183840137495,0.9114923225579383,0.9491315469665529,0.9054677299977042,11.991212368011475
0,ch, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8064863943186795,0.664669207561654,0.8077339446237845,0.9103367416474749,0.8064863943186795,0.2022686004638672
0,allyl, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8837753208087571,0.6072935254871096,0.8900047083788007,0.9479848060227279,0.8837753208087571,1.096282720565796
0,Cu(acac)2, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,,,,,,
0,V(NMe2)4, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,,,,,,
0,ch3nh, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8765576496842489,0.6186916432986181,0.8813629072629395,0.9594426154704664,0.8765576496842489,0.43240904808044434
0,h2cn, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8697961140181766,0.6343335272855352,0.8748235581892513,0.9390308956277416,0.8697961140181766,0.3140530586242676
0,cn, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8458619483125709,0.6930012403165604,0.8528491953142309,0.8507745991141066,0.8458619483125709,0.23764657974243164
0,ch2nh2, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8831496133892599,0.638353822974063,0.8881062763597962,0.9617866297924257,0.8831496133892599,0.4377737045288086
0,t-hooo, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.894056951643209,0.6879692397037503,0.8974942667127496,0.968528120976383,0.894056951643209,0.6450216770172119
0,ch3, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8661955011995526,0.679687070962811,0.8681813190696172,0.9544672516120182,0.8661955011995526,0.2068464756011963
0,h2ccn, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8788997627998031,0.6335975005568774,0.8857619632211674,0.9304852943778605,0.8788997627998031,0.5389423370361328
0,oh, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8718014017771,0.7176401608201769,0.871578308977089,0.9193940543173438,0.8718014017771,0.17734861373901367
0,clo, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.9397144166330693,0.7968243154885178,0.9412492706812812,0.9762168490507426,0.9397144166330693,0.271517276763916
0,hs, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.9337695653205883,0.8537002912525143,0.9341368787218995,0.9931210816904953,0.9337695653205883,0.20028471946716309
0,hcnh, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8737614171249991,0.6519414318947536,0.8802009286659422,0.8952914055430253,0.8737614171249991,0.327864408493042
0,c-hooo, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8965200473906372,0.685345602690596,0.9003801651346863,0.9761930154948919,0.8965200473906372,0.5668141841888428
0,n2h, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8725735811283845,0.6238138573857019,0.8792232262292077,0.8826644672396238,0.8725735811283845,0.25426578521728516
0,sif, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.9347517371606249,0.8050129197205128,0.9342351651034144,0.9568631251724333,0.9347517371606249,0.2593650817871094
0,ch2-trip, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,,,,,,
0,h2no, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8927052160378538,0.6783275985362213,0.8965711086576251,0.9523205560349638,0.8927052160378538,0.30814671516418457
0,so, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,,,,,,
0,nh2, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8556964346463842,0.6353712987042505,0.8588996447532037,0.982971420268475,0.8556964346463842,0.18906044960021973
0,hco, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8905466389605355,0.6820733996407882,0.892775899450723,0.9472320406066848,0.8905466389605355,0.26276636123657227
0,no, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8866955580902783,0.6845886105942458,0.8904385367455796,0.9730296338008763,0.8866955580902783,0.23708248138427734
0,hoo, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.8928009619006468,0.6874179353163739,0.8956520021980062,0.9803750179260159,0.8928009619006468,0.24710607528686523
0,no2, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.9045526647368077,0.6783766482130915,0.9095511813029487,0.9278689791942462,0.9045526647368077,0.3202173709869385
0,ssh, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.948022198537383,0.8300359064062705,0.9487357496370643,0.9888347230051551,0.948022198537383,0.34481263160705566
0,cf, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.905455870008858,0.7359825213904453,0.9067364237123503,0.927677051713989,0.905455870008858,0.21951794624328613
0,s2, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,,,,,,
0,o2, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,,,,,,
0,nh, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,,,,,,
0,sih, Non-neutral and/or non-singlet molecules,HF,pcseg-1,f-score,0.9120366819245069,0.849648495561953,0.9124700677022223,0.9338054028031619,0.9120366819245069,0.21300172805786133
1,ED14, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,
1,ch4, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8866576066190739,0.6328217381584184,0.8900062211273372,0.9477850792876523,0.8866576066190739,0.19162392616271973
1,Mn(CO)5CN, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9014587629283611,0.5469576902582991,0.9130098202754205,0.9046385424694317,0.9014587629283611,53.84545874595642
1,b2h6, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8944708808213592,0.5596086794190898,0.897261179569998,0.9263182775340717,0.8944708808213592,0.42220520973205566
1,Ni(C5H5)NO, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9188704608897452,0.6165311075798308,0.9252302338565166,0.9260799441730098,0.9188704608897452,34.37289905548096
1,tetrahedrane, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8905829203545919,0.6135792255948559,0.8961954938356972,0.9515688798453554,0.8905829203545919,1.202256441116333
1,c2h6, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8901730853201073,0.5946844709841109,0.8951989685267512,0.9462114514155135,0.8901730853201073,0.4926869869232178
1,PR04, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,
1,ED04, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,
1,Co(C3H5)(CO)3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9118362243275178,0.5705720877066495,0.9197143020222235,0.9314891655630911,0.9118362243275178,43.96221423149109
1,cyclopropane, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8925433327129713,0.5633696736494199,0.8981318908699567,0.947213146094975,0.8925433327129713,0.8640701770782471
1,Cr(C6H6)(CO)3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,
1,propene, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8893854228112096,0.5919589640738357,0.8960972321932447,0.9490551797478459,0.8893854228112096,0.8936252593994141
1,PR05, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,
1,Fe(CO)4(C2H4), Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9062924777450482,0.5554216016509883,0.9165191229648944,0.9350013613540757,0.9062924777450482,51.13830876350403
1,Fe(C2H4)(CO)4, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9065652409095561,0.556014317323189,0.9164568613238296,0.9344298092056474,0.9065652409095561,45.5785276889801
1,propane, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8918103224762662,0.5848264316447819,0.8977754429028635,0.9468432289139479,0.8918103224762662,1.3762176036834717
1,cyclobutene, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8908747374585002,0.5903930251620771,0.898491687423783,0.9517980372471152,0.8908747374585002,1.6339335441589355
1,cyclopropene, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8873077147988447,0.5924312140033687,0.8936343254352032,0.9509695247198966,0.8873077147988447,0.5257852077484131
1,Mn(C5H5)(CO)3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,
1,MnCp(CO)3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,
